item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
EID_RebelClaw,Doze Dab,emote,uncommon,,Storm Scavenger Lynx,4,OG,2023-11-03T09:12:39Z
EID_RebelTempo,Laugh of Power,emote,uncommon,,Masters of the Universe,7,3,2026-06-06T13:01:18Z
EID_RedCard,Red Card,emote,uncommon,,,1,4,2019-11-20T12:49:42Z
EID_RedPepper,Mini Slayer Fistbump,emote,gaminglegends,Gaming Legends Series,Ultra-Nightmare,4,1,2022-12-04T18:22:30Z
EID_Reflection,Self Reflexing,emote,uncommon,,Taste of Purradise,4,3,2023-06-12T21:47:52Z
EID_RegalWave,Regal Wave,emote,uncommon,,,1,6,2019-11-20T12:49:42Z
EID_Reign,You're a Winner,emote,icon,Icon Series,,4,OG,2023-11-14T00:00:00Z
EID_Reign_Follower,Jump Around,emote,epic,,,3,3,2023-11-14T00:02:36Z
EID_Reign_Owned,null,emote,uncommon,,,,,2023-11-03T09:12:39Z
EID_Reign_Sync,null,emote,uncommon,,,,,2023-11-03T09:12:39Z
EID_Reign_Sync_Follower,null,emote,uncommon,,,,,2023-11-03T09:12:39Z
EID_Reign_Sync_Owned_Follower,null,emote,uncommon,,,,,2023-11-03T09:12:39Z
EID_Relaxed,Sweaty,emote,uncommon,,,2,6,2021-04-13T08:51:15Z
EID_RelayStick_Carmine,Rebellious,emote,icon,Icon Series,,5,2,2024-04-12T00:00:00Z
EID_RelayStick_Plume,Sonic Surfer,emote,icon,Icon Series,,5,2,2024-04-12T00:00:00Z
EID_Relish_TNPZI,Brolly Stroll,emote,gaminglegends,Gaming Legends Series,S.T.A.R.S. Team,2,8,2021-10-24T00:00:00Z
EID_RememberMe,Forget me not,emote,icon,Icon Series,,3,3,2022-08-16T10:25:32Z
EID_RemoteControl,My Cabbages!,emote,rare,,Avatar,5,2,2024-04-09T08:38:56Z
EID_Repetition,Social Climber,emote,icon,Icon Series,,5,1,2024-01-26T00:00:00Z
EID_ReptilianOcean,Serpentine Summoning,emote,rare,,The Serpentstone,5,2,2024-03-08T13:32:49Z
EID_Resonant,Interstellar Bass,emote,icon,Icon Series,,5,1,2024-02-26T00:00:00Z
EID_RespectThePeace,Respect The Peace,emote,uncommon,,,2,1,2019-11-20T12:49:42Z
EID_RespectThePeace_LeaveAdHocSquad,Leave Squad,emote,uncommon,,,2,1,2021-05-11T08:22:29Z
EID_Reveal,Mask Off,emote,icon,Icon Series,,2,Remix,2024-11-28T00:00:00Z
EID_Reverence,It is Finished,emote,uncommon,,Age of Kings,3,3,2022-06-05T10:02:17Z
EID_Reverie,Groove Destroyer,emote,icon,Icon Series,,5,3,2024-06-15T00:00:00Z
EID_Reverie_Follower,null,emote,uncommon,,,,,2024-06-15T20:50:31Z
EID_Reverie_Sync,null,emote,uncommon,,,,,2024-06-15T20:50:31Z
EID_RevoltCrush,LIl' Magic Van,emote,uncommon,,Revenge Calling,6,5,2025-10-10T14:25:13Z
EID_Rhubarb,Barbaras Rhabarberbar,emote,icon,Icon Series,,6,5,2025-10-27T00:00:00Z
EID_RhymeLockReward,Lil' Octane Flames,emote,gaminglegends,Gaming Legends Series,Rocket League,3,4,2023-07-29T05:32:56Z
EID_RhymeLock_5B2Y3,Lil' Octane,emote,gaminglegends,Gaming Legends Series,Rocket League,2,6,2021-03-25T11:05:56Z
EID_RibbonDance,Ribbon Dancer,emote,rare,,,2,3,2020-06-17T08:48:17Z
EID_RichFam,It's Complicated,emote,rare,,,2,3,2020-08-05T08:09:19Z
EID_RideThePonyTwo,Pony Up,emote,rare,,,1,X,2019-11-20T12:48:10Z
EID_RideThePony_Athena,Ride The Pony,emote,rare,,,1,2,2019-11-20T12:49:42Z
EID_RigorMortis,Zombie Shambles,emote,uncommon,,,2,4,2020-11-06T00:00:00Z
EID_Ringer,Back On 74,emote,icon,Icon Series,,5,1,2024-03-24T00:00:00Z
EID_RingRock,WHERE IS MY HUSBAND!,emote,icon,Icon Series,,7,3,2026-08-05T00:00:00Z
EID_RippedHarvester,Fang Dance,emote,rare,,Relentless Relik,4,3,2023-06-12T21:47:52Z
EID_RoastingMarshmallow,Toasty,emote,uncommon,,,2,4,2020-11-04T00:00:00Z
EID_Robot,The Robot,emote,epic,,,1,3,2019-11-20T12:49:42Z
EID_RobustTorn,Skips' Skip,emote,uncommon,,Regular Show,7,1,2026-01-31T00:00:00Z
EID_RockClimb,Beautiful Things,emote,icon,Icon Series,,6,5,2025-09-25T13:37:50Z
EID_RocketRodeo,Rocket Rodeo,emote,epic,,,1,3,2019-11-20T12:49:42Z
EID_RockGuitar,Rock Out,emote,epic,,Volume 11,1,3,2019-11-20T12:49:42Z
EID_RockingChair,Pickin',emote,rare,,,2,4,2020-10-27T00:00:00Z
EID_RockPaperScissors,Rock Paper Scissors,emote,uncommon,,,1,3,2019-11-20T12:49:42Z
EID_RollerBlade,Superstar Celebration,emote,uncommon,,Becky Lynch,4,3,2023-08-15T22:07:45Z
EID_RoosterMech,Jump Jets,emote,rare,,Battle Dynamics,1,9,2019-11-20T12:49:42Z
EID_RoseDepth,Puppet Dance,emote,uncommon,,The Night Rose,6,1,2024-12-01T03:58:22Z
EID_RoseDust,Arachrobatics,emote,marvel,MARVEL SERIES,Spider-Gwen,3,4,2022-09-18T10:05:15Z
EID_Rotisserie,Me & You,emote,icon,Icon Series,,5,1,2024-02-01T00:00:00Z
EID_Rotisserie_Drum,null,emote,uncommon,,,,,2024-02-01T00:56:10Z
EID_Rotisserie_Follower,TBD,emote,rare,,,,,2024-02-01T00:56:10Z
EID_Rotisserie_Guitar,TBD,emote,rare,,,,,2024-02-01T00:56:10Z
EID_Rotisserie_Sycn,TBD,emote,rare,,,,,2024-02-01T00:56:10Z
EID_Rotisserie_Sycn_Follower,TBD,emote,rare,,,,,2024-02-01T00:56:10Z
EID_Rotisserie_Sycn_Leader,TBD,emote,rare,,,,,2024-02-01T00:56:10Z
EID_RoundThumb,Disassemble,emote,marvel,MARVEL SERIES,Magneto,5,3,2024-06-22T08:21:26Z
EID_Rover_98BFX,Update Journal,emote,uncommon,,Uncharted,3,1,2022-02-18T00:00:00Z
EID_Roving,Lil' Rover,emote,epic,,,2,8,2021-09-13T06:55:38Z
EID_RowLiaison,Red Carpet,emote,uncommon,,Leading Lady,7,1,2025-11-29T20:57:37Z
EID_RowLiaison_Intro,null,emote,uncommon,,,,,2025-11-29T20:57:37Z
EID_RoyalAngst,Valentina's Verve,emote,uncommon,,Robber Queen,6,2,2025-02-21T12:17:00Z
EID_RubySnapper,Wheel Of Better Things,emote,uncommon,,The Real Deal,7,1,2026-03-05T15:29:53Z
EID_Ruckus,The Rick Dance,emote,epic,,"Rick, C-137",2,7,2021-06-08T06:27:37Z
EID_RuckusMiniFollower,null,emote,uncommon,,,,,2021-08-22T00:00:00Z
EID_RuckusMiniLeader,null,emote,uncommon,,,,,2021-08-22T00:00:00Z
EID_RuckusMini_HW9YF,Get Schwifty,emote,rare,,"Morty, C-137",2,7,2021-08-22T00:00:00Z
EID_Ruckus_Follower,The Rick Dance,emote,epic,,,,,2021-06-08T06:27:37Z
EID_Rumble_Female,Sakura's Victory Sway,emote,gaminglegends,Gaming Legends Series,Street Fighter,3,2,2022-04-26T13:59:49Z
EID_Rumble_Male,Blanka Backflip,emote,gaminglegends,Gaming Legends Series,Street Fighter,3,2,2022-04-26T13:59:49Z
EID_RunningMan,Running Man,emote,rare,,,1,6,2019-11-20T12:49:42Z
EID_RunningManv3,Pick It Up,emote,rare,,,1,9,2019-11-20T12:49:42Z
EID_RushRustle,Lil' Tank,emote,uncommon,,Return of the Renegade,6,1,2024-12-01T03:58:22Z
EID_RustyBolt_ZMR13,Knife Tricks,emote,gaminglegends,Gaming Legends Series,Delta-One,3,1,2021-12-09T20:25:03Z
EID_SacredCuddle,Heart Chopper,emote,uncommon,,Tactical Hearts,6,1,2025-01-31T14:25:34Z
EID_SadTrombone,Sad Trombone,emote,rare,,,1,9,2019-11-20T12:49:42Z
EID_SafariGnome,Camera Celebration,emote,icon,Icon Series,Son Heung-min,6,4,2025-06-21T00:00:00Z
EID_Sahara,Teth's Throne,emote,dc,DC SERIES,Black Adam,3,4,2022-10-13T21:10:38Z
EID_SaladDressing,OPTIC BLAST!,emote,marvel,MARVEL SERIES,X-Men,5,3,2024-08-10T00:00:00Z
EID_SaltyBrim,Go Super Sonic,emote,gaminglegends,Gaming Legends Series,Sonic the Hedgehog,7,4,2026-08-21T15:01:57Z
EID_SaltyBrim_Intro,null,emote,uncommon,,,,,2026-08-21T15:01:57Z
EID_SaltySumo,Sumo Salt Throw,emote,uncommon,,,6,1,2024-12-18T12:19:13Z
EID_Salute,Salute,emote,uncommon,,,1,3,2019-11-20T12:49:42Z
EID_SandalSite,Casey Jones Taunt,emote,uncommon,,TMNT,6,2,2025-04-22T15:52:48Z
EID_SandMansion,Sand Castle,emote,uncommon,,,6,4,2025-06-18T09:06:01Z
EID_SandwichBop,Go Mufasa,emote,icon,Icon Series,,2,4,2020-11-07T00:00:00Z
EID_SantaClara,São Paulo,emote,icon,Icon Series,,7,1,2026-03-02T00:00:00Z
EID_Sashimi,Koi Dance,emote,icon,Icon Series,,3,3,2022-06-09T10:59:54Z
EID_SatinCheddar,Frozone's Stunt,emote,uncommon,,The Incredibles,5,4,2024-09-28T00:00:00Z
EID_SatireCane_Ode,Dragon Dagger's Song,emote,uncommon,,Mighty Morphin,6,5,2025-08-07T09:33:19Z
EID_Saucer,Lil' Saucer,emote,epic,,,2,7,2021-06-08T06:27:37Z
EID_Saxophone,Phone It In,emote,epic,,,1,6,2019-11-20T12:48:10Z
EID_ScallopLava,Rock Raiser,emote,uncommon,,LEGO NINJAGO®,7,1,2025-12-11T09:00:00Z
EID_Scamper,Treadin',emote,uncommon,,,5,1,2024-02-22T11:00:40Z
EID_ScanEvade,Laser Scan,emote,uncommon,,,7,4,2026-09-03T15:24:18Z
EID_Scholar,Extracurricularmor,emote,epic,,,2,6,2021-03-17T11:14:28Z
EID_Schoolyard,Skipper,emote,uncommon,,,2,5,2020-12-15T11:25:12Z
EID_ScoopPluck,Hardcourt Hype,emote,uncommon,,NIKE Swooshman,7,1,2026-02-12T15:18:28Z
EID_ScoreCard,Scorecard,emote,uncommon,,,1,6,2019-11-20T12:49:42Z
EID_ScoreCardBurger,Team Burger,emote,uncommon,,The Leftovers,1,X,2019-11-20T12:49:42Z
EID_ScorecardTomato,Team Tomato,emote,uncommon,,The Leftovers,1,X,2019-11-20T12:49:42Z
EID_ScorpionZero,Point & Shoot,emote,icon,Icon Series,Viral Sensation,4,4,2023-08-25T17:49:31Z
EID_ScrapTunnel,Nanite Flex,emote,dc,DC SERIES,Superman,6,4,2025-07-10T15:15:38Z
EID_Scribe,Hero Analysis,emote,uncommon,,My Hero Academia,4,1,2022-12-16T09:40:06Z
EID_ScribeSpider,Super Shadow Transformation,emote,gaminglegends,Gaming Legends Series,Sonic the Hedgehog,7,4,2026-08-23T11:46:51Z
EID_Scrolls,Starting Prance,emote,icon,Icon Series,,6,1,2025-01-01T00:00:00Z
EID_ScrubDub,It's a Wash,emote,uncommon,,,3,4,2022-10-04T09:01:34Z
EID_Sculptor,Shave The Date,emote,rare,,,5,1,2024-01-23T13:34:48Z
EID_SeaFloor,"Big Guy (From ""The Spongebob Movie: Search for SquarePants"")",emote,icon,Icon Series,Ice Spice,7,3,2026-07-23T14:00:30Z
EID_Seagull,It's ok I'm ok,emote,icon,Icon Series,,6,3,2025-05-12T00:00:00Z
EID_SecretHandshake,Members Only,emote,rare,,,2,5,2020-02-21T16:27:07Z
EID_SecretHandshake_Owned,null,emote,rare,,,2,5,2019-11-20T12:48:11Z
EID_SecretHandshake_Owned_Follower,null,emote,rare,,,2,5,2019-11-20T12:48:11Z
EID_SecretHandshake_Sync,null,emote,rare,,,2,5,2019-11-20T12:48:11Z
EID_SecretHandshake_Sync_Follower,null,emote,rare,,,2,5,2019-11-20T12:48:11Z
EID_SecretSlash_Owned,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecretSlash_Owned_Follower,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecretSlash_Synch,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecretSlash_Synch_Follower,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecretSlash_UJT33,Shake & Slash,emote,icon,Icon Series,,3,1,2021-12-26T00:00:00Z
EID_SecretSplit_7FOGY,Shake & Split,emote,icon,Icon Series,,3,1,2021-12-26T00:00:00Z
EID_SecretSplit_Owned,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecretSplit_Owned_Follower,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecretSplit_Synch,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecretSplit_Synch_Follower,null,emote,uncommon,,,,,2021-12-26T00:00:35Z
EID_SecurityGuard,Work It,emote,rare,,,1,9,2019-11-20T12:49:42Z
EID_SeleneCobra,Moonlit Mystery,emote,rare,,Queen of the Hunt,5,2,2024-03-08T13:32:49Z
EID_SequinPie,Lil' TIE Attack,emote,starwars,Star Wars Series,Star Wars Samurai,6,1,2024-12-25T00:00:00Z
EID_Serene,Sereni-tea,emote,uncommon,,,5,2,2024-05-05T16:03:20Z
EID_Serene_Follower,null,emote,uncommon,,,,,2024-05-05T16:03:20Z
EID_Serene_Owned,null,emote,uncommon,,,,,2024-05-05T16:03:20Z
EID_Serene_Sync,null,emote,uncommon,,,,,2024-05-05T16:03:20Z
EID_Serene_Sync_Owned_Follower,null,emote,uncommon,,,,,2024-05-05T16:03:20Z
EID_SexyFlip,Flippin' Sexy,emote,rare,,,1,3,2019-11-20T12:49:42Z
EID_Shades,close to you,emote,icon,Icon Series,,6,2,2025-03-15T00:00:00Z
EID_ShadesFollower,null,emote,uncommon,,,,,2025-03-15T00:10:30Z
EID_ShadesSync,null,emote,uncommon,,,,,2025-03-15T00:10:30Z
EID_Shadowboxing,Shadow Boxer,emote,uncommon,,,1,8,2019-11-20T12:49:42Z
EID_Shaka,Hang Loose,emote,uncommon,,,1,9,2019-11-20T12:49:42Z
EID_ShakeHeadPapayaComms,Shake Head,emote,uncommon,,,,,2020-04-29T06:13:35Z
EID_ShallWe,Shanty for a Squad,emote,rare,,,2,5,2021-03-02T10:19:28Z
EID_ShallWe_Follower_FE,Shanty for a Squad,emote,rare,,,2,5,2024-11-13T10:14:32Z
EID_Shaolin,Shaolin Sit-up,emote,uncommon,,,1,7,2019-11-20T12:49:42Z
EID_ShaolinSipUp,Shaolin Sip,emote,uncommon,,,2,1,2019-12-12T09:40:16Z
EID_Sharpfang,Boba Snack,emote,epic,,Let's Hunt Vampires,4,1,2022-12-04T18:22:30Z
EID_SharpMagnet,Fastest Fastball,emote,rare,,Guardians of the Globe,4,OG,2023-11-16T12:20:13Z
EID_SheerWill,Shapeless Shift,emote,uncommon,,Reality's Reign,7,4,2026-08-21T15:01:57Z
EID_SheerWill_Intro,null,emote,uncommon,,,,,2026-08-21T15:01:57Z
EID_SherWolf,Baron's Hoard,emote,uncommon,,The Baron,6,2,2025-02-21T12:17:00Z
EID_Sherwood,What's Up Sketch? (Point),emote,icon,Icon Series,,6,1,2025-01-10T15:11:33Z
EID_SherwoodForest,What's Up Sketch? (Flap),emote,icon,Icon Series,,6,1,2025-01-10T15:11:33Z
EID_Shimmy,Starlit,emote,icon,Icon Series,,4,4,2023-10-02T00:00:00Z
EID_ShimPilon,Storm Step,emote,uncommon,,Fox Clan,7,4,2026-09-03T15:24:18Z
EID_Shindig_8W1AW,Sway,emote,icon,Icon Series,,2,7,2021-09-11T00:00:00Z
EId_Shindig_Follower,null,emote,uncommon,,,,,2021-09-11T00:00:17Z
EId_Shindig_Sync,null,emote,uncommon,,,,,2021-09-11T00:00:17Z
EID_Shinobi,Dragon Stance,emote,rare,,Brood,1,8,2019-11-20T12:49:42Z
EID_ShinToll,Big Bandage Chase,emote,uncommon,,Hospital Emergency,7,2,2026-05-14T10:11:56Z
EID_Shiny,Fierce,emote,rare,,24K,1,8,2019-11-20T12:49:42Z
EID_ShinySear,Luxe Step,emote,uncommon,,Gold Blooded,7,2,2026-04-01T08:41:08Z
EID_ShinyTiger,Ratatata,emote,icon,Icon Series,,6,2,2025-04-08T08:41:18Z
EID_ShirtTilapia,Terrific Traverse,emote,dc,DC SERIES,Superman,6,4,2025-07-10T15:15:38Z
EID_ShirtTilapia_Toast,Super Ovation,emote,dc,DC SERIES,Superman,6,4,2025-07-10T15:15:38Z
EID_ShiverFlame,Brite Moves,emote,uncommon,,Sandstorms and Rainbows,5,3,2024-05-24T08:11:50Z
EID_ShockValue,Shock Grip,emote,uncommon,,,6,2,2025-04-22T15:52:48Z
EID_ShockValue_Sync,null,emote,uncommon,,,,,2025-04-22T15:52:48Z
EID_ShockValue_Sync_Follower,null,emote,uncommon,,,,,2025-04-22T15:52:48Z
EID_Shorts,Jumbo Popcorn,emote,uncommon,,,2,5,2021-02-20T00:00:00Z
EID_ShortScare,Butter Buddy,emote,uncommon,,Shortnitemares,2,8,2021-10-26T08:26:10Z
EID_ShoutOut,LA CHONA,emote,icon,Icon Series,,7,2,2026-03-27T12:00:07Z
EID_ShovelCrop,Shunko Raijin Senkei,emote,uncommon,,BLEACH: TYBW,7,3,2026-08-06T13:00:41Z
EID_Showstopper,Showstopper,emote,rare,,,1,6,2019-11-20T12:49:42Z
EID_ShrimpStroll,Ice Sculptor,emote,uncommon,,Edward Scissorhands,5,4,2024-10-12T06:22:57Z
EID_ShrimpStroll_NPC,null,emote,uncommon,,,,,2024-10-12T09:36:13Z
EID_ShrimpStroll_Owned_Follower,null,emote,uncommon,,,1,4,2024-10-12T06:22:57Z
EID_ShrimpStroll_Sync,null,emote,uncommon,,,1,4,2024-10-12T06:22:57Z
EID_ShrimpStroll_Sync_Follower,null,emote,uncommon,,,1,4,2024-10-12T06:22:57Z
EID_ShrimpStroll_Sync_Owned,null,emote,uncommon,,,1,4,2024-10-12T06:22:57Z
EID_ShyTurkey,Ready To Pop,emote,gaminglegends,Gaming Legends Series,Let's Play,6,5,2025-10-10T14:25:13Z
EID_Sienna,Slash and Smash,emote,marvel,MARVEL SERIES,Prowler,3,2,2022-03-20T14:09:41Z
EID_SignSpinner,Sign Spinner,emote,epic,,,1,9,2019-11-20T12:48:10Z
EID_SilentNovel,I Am Evil Homer,emote,uncommon,,The Simpsons,6,6,2025-11-02T20:05:32Z
EID_SilentTempo,Ancestral Shift,emote,legendary,,Ancestral Era,4,3,2023-06-12T21:47:52Z
EID_SillyJumps,Leapin',emote,rare,,,2,1,2019-12-12T09:40:16Z
EID_SilverBell,Fresh Out the Box,emote,rare,,Nike Airphoria,5,2,2024-03-26T08:30:33Z
EID_SimplyServed,Tá OK,emote,icon,Icon Series,,7,3,2026-06-10T00:00:00Z
EID_SingAlong,Sing Along,emote,uncommon,,,2,5,2020-12-08T19:08:39Z
EID_SingAlong_FE,Sing Along,emote,uncommon,,,2,5,2024-11-13T10:14:32Z
EID_SirWolf,Squirrelly,emote,rare,,Wendell & Walnut,4,2,2023-04-11T10:06:45Z
EID_Sitcom,Denial is a River,emote,icon,Icon Series,,6,5,2025-09-05T00:00:00Z
EID_SitPapayaComms,Sit,emote,uncommon,,,,,2020-04-29T06:13:35Z
EID_Skeemote_K5J4J,Slalom Style,emote,icon,Icon Series,,3,1,2022-01-22T00:00:00Z
EID_SkeletonDance,Fright Funk,emote,rare,,,2,1,2019-11-20T12:51:19Z
EID_SkiffGrind,Lil' Tokki,emote,gaminglegends,Gaming Legends Series,Overwatch,7,2,2026-05-14T09:00:00Z
EID_SkippingClouds,Live From Haddonfield,emote,rare,,The Shape,4,4,2023-10-10T11:59:07Z
EID_SkirmishFemale_I5OTJ,Lightning Kick!,emote,gaminglegends,Gaming Legends Series,Street Fighter,2,5,2021-02-21T00:00:37Z
EID_SkirmishMale_FGPJ3,Shoryuken!,emote,gaminglegends,Gaming Legends Series,Street Fighter,2,5,2021-02-21T00:00:37Z
EID_SkyRuled,Black Hole Roller,emote,uncommon,,Cosmic Titan,7,3,2026-07-16T08:32:04Z
EID_Sleek_S20CU,Freedom Wheels,emote,icon,Icon Series,Silk Sonic,3,1,2022-02-03T20:18:59Z
EID_Sleet,The Snowblower,emote,rare,,,5,1,2024-07-23T17:53:01Z
EID_SleighIt,Ride Along,emote,epic,,,2,1,2019-12-12T09:40:16Z
EID_SliceVine,Yarn Ball,emote,uncommon,,Nekomata Rogue,6,1,2024-12-01T03:58:22Z
EID_SlickIntel,Laser Infiltration,emote,uncommon,,Stealth’s Crowne,7,4,2026-08-21T15:01:57Z
EID_SlickIntel_Intro,null,emote,uncommon,,,,,2026-08-21T15:01:57Z
EID_SlickSwish,Rift Break,emote,uncommon,,Drifted Reality,6,5,2025-08-07T09:33:19Z
EID_SlidingStone,Curling Match,emote,uncommon,,,7,1,2025-12-18T10:38:26Z
EID_SlidingStone_Joiner,null,emote,uncommon,,,,,2025-12-18T10:38:26Z
EID_Slither_DAXD6,The Crane Kick,emote,uncommon,,Cobra Kai,3,1,2021-12-31T00:00:00Z
EID_SlopeTramp,Cake's Narrative Flapjacks,emote,uncommon,,Adventure Time,7,1,2026-01-16T00:00:00Z
EID_SlowClap,Slow Clap,emote,uncommon,,,1,1,2019-11-20T12:49:42Z
EID_SlugRipple,Horn 'n Hacksaw,emote,uncommon,,Art the Clown,6,5,2025-10-09T18:35:35Z
EID_SmallFry_KFFA1,Mighty Ant,emote,marvel,MARVEL SERIES,Ant-Man,2,7,2021-09-03T00:00:00Z
EID_SmartHyena,Lil' T-6 Shuttle,emote,starwars,Star Wars Series,Ahsoka Tano,4,4,2023-09-26T14:25:42Z
EID_SmokeBombFail,Poof,emote,uncommon,,,1,X,2019-11-20T12:49:42Z
EID_SmokeCleanse,Cleansing Flame,emote,uncommon,,,6,2,2025-04-22T15:52:48Z
EID_Snap,Snap,emote,marvel,MARVEL SERIES,,1,4,2019-11-20T12:49:42Z
EID_SnapFreeze,Take the Mantle,emote,marvel,MARVEL SERIES,Black Panther,,,2024-08-17T06:38:59Z
EID_SneakingTraversal,Very Sneaky,emote,rare,,,1,X,2019-11-20T12:49:42Z
EID_Snippet,VicBlends,emote,icon,Icon Series,,5,4,2024-08-27T00:00:00Z
EID_Snippet_Owned_Follower,null,emote,uncommon,,,1,4,2024-08-27T00:02:54Z
EID_Snippet_Sync,null,emote,uncommon,,,1,4,2024-08-27T00:02:54Z
EID_Snippet_Sync_Follower,null,emote,uncommon,,,1,4,2024-08-27T00:02:54Z
EID_Snippet_Sync_Owned,null,emote,uncommon,,,1,4,2024-08-27T00:02:54Z
EID_SnoutSlice,Meat Grinder,emote,uncommon,,Meat Maestro,6,5,2025-10-02T12:10:53Z
EID_Snowfall_H6LU9,Board Flair,emote,icon,Icon Series,Chloe Kim,3,2,2022-03-24T13:11:27Z
EID_SnowGlobe,Snowshaker,emote,rare,,,2,1,2019-12-12T09:40:16Z
EID_SnowKnight,Flashback Breakdown,emote,rare,,Prismatic Knight,4,OG,2023-11-03T09:12:39Z
EID_SoapPocket,Toasty!,emote,gaminglegends,Gaming Legends Series,Klassic Kombat,6,2,2025-03-27T15:08:18Z
EID_SoapPocket_Punch,Test Your Might,emote,gaminglegends,Gaming Legends Series,Klassic Kombat,6,2,2025-03-27T15:08:18Z
EID_Soar,Soar Above,emote,icon,Icon Series,,6,1,2024-12-17T00:00:00Z
EID_SoccerJuggling,Kick Ups,emote,rare,,,1,4,2019-11-20T12:49:42Z
EID_SoccerTraversal,Fancy Footwork,emote,rare,,,2,5,2021-01-13T09:40:21Z
EID_Socks_XA9HM,Socks,emote,icon,Icon Series,,2,6,2021-05-28T00:00:00Z
EID_SodaPop,Diet Pepsi,emote,icon,Icon Series,Addison Rae,7,3,2026-08-06T15:01:08Z
EID_SoilBlend,Mysterio's Magic Trick,emote,marvel,MARVEL SERIES,Mysterio,5,4,2024-08-17T06:38:59Z
EID_SolarPower,The Spark,emote,icon,Icon Series,,6,4,2025-06-09T00:00:00Z
EID_SolarTheory,Zoidberg Scuttle,emote,rare,,Futurama,4,3,2023-07-26T08:00:00Z
EID_SomethingStinks,Something Stinks,emote,rare,,,1,6,2019-11-20T12:49:42Z
EID_SonnetSpirit,Make A Snow Friend,emote,uncommon,,Adventure Time,7,1,2026-01-16T00:00:00Z
EID_SonnyBoy,Pop 'n Lockdown,emote,icon,Icon Series,,7,1,2026-02-16T00:00:00Z
EID_SouthBalk,Egg Mobile,emote,gaminglegends,Gaming Legends Series,Sonic the Hedgehog,7,4,2026-08-21T00:00:00Z
EID_SpaceChimp,Monkey Mosh,emote,epic,,Astronaut P-14,2,8,2021-09-13T06:55:38Z
EID_SpacePlunge,Voyager's Cube,emote,uncommon,,Void Explorer,7,1,2025-11-29T20:57:37Z
EID_SpacePlunge_Intro,null,emote,uncommon,,,,,2025-11-29T20:57:37Z
EID_SpaceWalk,like JENNIE,emote,icon,Icon Series,,6,5,2025-09-12T00:00:00Z
EID_SparkleChop,Diva Fever,emote,uncommon,,Starlit Sparkle,6,1,2025-01-31T14:25:34Z
EID_Sparkler,Sparkler,emote,uncommon,,,1,4,2019-11-20T12:49:42Z
EID_SpatialTravel,Rezzblocks,emote,uncommon,,Rezz Rider,6,4,2025-06-07T19:01:48Z
EID_SpeakerBox,Potted Groot Dance,emote,marvel,MARVEL SERIES,Guardians Of The Galaxy,5,2,2024-03-26T08:30:33Z
EID_SpectacleWeb,Spidey Landing,emote,marvel,MARVEL SERIES,Zero War,3,3,2022-06-15T14:23:59Z
EID_Spectacular,GOATed,emote,icon,Icon Series,,4,3,2023-07-18T00:00:00Z
EID_Spectrum,Take a 'bow,emote,uncommon,,,2,7,2021-06-08T06:27:37Z
EID_SpeedDial,Popular Vibe,emote,icon,Icon Series,The Weeknd,5,1,2023-12-06T23:12:08Z
EID_SpeedDial_Mask,Masked,emote,icon,Icon Series,The Weeknd,5,1,2023-12-06T23:12:08Z
EID_SpeedRun,Full Tilt,emote,rare,,,1,X,2019-11-20T12:49:42Z
EID_SpeedyPeas,Pea Part Harmony,emote,uncommon,,Pea Bois,5,3,2024-05-24T08:11:50Z
EID_SpicyPumpkin,Lil' Spiced Pumpkin,emote,uncommon,,,6,5,2025-09-18T13:08:36Z
EID_Spiral,Rasenshuriken,emote,rare,,Naruto,3,3,2022-06-21T08:49:54Z
EID_SpireTend,Keyblade Flourish,emote,gaminglegends,Gaming Legends Series,Kingdom Hearts,7,4,2026-09-17T08:00:00Z
EID_SpireTendFlight,Lil' Gummi Ship,emote,gaminglegends,Gaming Legends Series,Kingdom Hearts,7,4,2026-09-17T08:00:00Z
EID_SpongeHollow,Stretch 'n Scratch,emote,uncommon,,The Simpsons,6,6,2025-11-25T15:28:49Z
EID_Spooky,Monster Mash,emote,icon,Icon Series,,3,4,2022-10-28T00:00:00Z
EID_Spotlight,Light It Up,emote,uncommon,,,5,4,2024-08-17T06:38:59Z
EID_SpringBreak,Sparrow Run,emote,uncommon,,Pirates of the Caribbean,5,3,2024-06-22T08:21:26Z
EID_SpringRider,Sproing!,emote,uncommon,,,2,6,2021-04-13T08:51:15Z
EID_Sprinkler,Sprinkler,emote,rare,,,1,6,2019-11-20T12:48:10Z
EID_SprintLuckSlaw,Fame is a Gun,emote,icon,Icon Series,Addison Rae,7,3,2026-08-06T15:01:08Z
EID_SpriteSender,Sprite Party,emote,uncommon,,,7,3,2026-07-30T13:11:09Z
EID_SprocketPoppy,Frozen Treat Cart,emote,gaminglegends,Gaming Legends Series,Klassic Kombat,6,2,2025-02-21T12:17:00Z
